,licese_year,region,license_count,x_point,y_point,accident_year,accident_outcome,accident_count
639,2003,Asir,15693,19.1387847401,42.941470036,2016,No. of Accidents,32684
640,2003,Asir,15693,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
641,2003,Asir,15693,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
642,2008,Asir,18800,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
643,2008,Asir,18800,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
644,2008,Asir,18800,19.1387847401,42.941470036,2017,No. of Accidents,25245
645,2008,Asir,18800,19.1387847401,42.941470036,2016,No. of Accidents,32684
646,2008,Asir,18800,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
647,2008,Asir,18800,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
648,2014,Asir,29552,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
649,2014,Asir,29552,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
650,2014,Asir,29552,19.1387847401,42.941470036,2017,No. of Accidents,25245
651,2014,Asir,29552,19.1387847401,42.941470036,2016,No. of Accidents,32684
652,2014,Asir,29552,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
653,2014,Asir,29552,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
654,2011,Asir,24515,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
655,2011,Asir,24515,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
656,2011,Asir,24515,19.1387847401,42.941470036,2017,No. of Accidents,25245
657,2011,Asir,24515,19.1387847401,42.941470036,2016,No. of Accidents,32684
658,2011,Asir,24515,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
659,2011,Asir,24515,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
660,1999,Asir,14625,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
661,1999,Asir,14625,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
662,1999,Asir,14625,19.1387847401,42.941470036,2017,No. of Accidents,25245
663,1999,Asir,14625,19.1387847401,42.941470036,2016,No. of Accidents,32684
664,1999,Asir,14625,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
665,1999,Asir,14625,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
666,2002,Asir,20417,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
667,2002,Asir,20417,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
668,2002,Asir,20417,19.1387847401,42.941470036,2017,No. of Accidents,25245
669,2002,Asir,20417,19.1387847401,42.941470036,2016,No. of Accidents,32684
670,2002,Asir,20417,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
671,2002,Asir,20417,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
672,2000,Asir,18622,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
673,2000,Asir,18622,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
674,2000,Asir,18622,19.1387847401,42.941470036,2017,No. of Accidents,25245
675,2000,Asir,18622,19.1387847401,42.941470036,2016,No. of Accidents,32684
676,2000,Asir,18622,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
677,2000,Asir,18622,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
678,2006,Asir,20330,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
679,2006,Asir,20330,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
680,2006,Asir,20330,19.1387847401,42.941470036,2017,No. of Accidents,25245
681,2006,Asir,20330,19.1387847401,42.941470036,2016,No. of Accidents,32684
682,2006,Asir,20330,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
683,2006,Asir,20330,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
684,2007,Asir,10835,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
685,2007,Asir,10835,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
686,2007,Asir,10835,19.1387847401,42.941470036,2017,No. of Accidents,25245
687,2007,Asir,10835,19.1387847401,42.941470036,2016,No. of Accidents,32684
688,2007,Asir,10835,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
689,2007,Asir,10835,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
690,2017,Asir,39133,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
691,2017,Asir,39133,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
692,2017,Asir,39133,19.1387847401,42.941470036,2017,No. of Accidents,25245
693,2017,Asir,39133,19.1387847401,42.941470036,2016,No. of Accidents,32684
694,2017,Asir,39133,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
695,2017,Asir,39133,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
696,2016,Asir,41367,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
697,2016,Asir,41367,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
698,2016,Asir,41367,19.1387847401,42.941470036,2017,No. of Accidents,25245
699,2016,Asir,41367,19.1387847401,42.941470036,2016,No. of Accidents,32684
700,2016,Asir,41367,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
701,2016,Asir,41367,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
702,2013,Asir,29730,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
703,2013,Asir,29730,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
704,2013,Asir,29730,19.1387847401,42.941470036,2017,No. of Accidents,25245
705,2013,Asir,29730,19.1387847401,42.941470036,2016,No. of Accidents,32684
706,2013,Asir,29730,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
707,2013,Asir,29730,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
708,2001,Asir,20321,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
709,2001,Asir,20321,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
710,2001,Asir,20321,19.1387847401,42.941470036,2017,No. of Accidents,25245
711,2001,Asir,20321,19.1387847401,42.941470036,2016,No. of Accidents,32684
712,2001,Asir,20321,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
713,2001,Asir,20321,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
714,2005,Asir,18565,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
715,2005,Asir,18565,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
716,2005,Asir,18565,19.1387847401,42.941470036,2017,No. of Accidents,25245
717,2005,Asir,18565,19.1387847401,42.941470036,2016,No. of Accidents,32684
718,2005,Asir,18565,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
719,2005,Asir,18565,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
720,2010,Asir,21835,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
721,2010,Asir,21835,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
722,2010,Asir,21835,19.1387847401,42.941470036,2017,No. of Accidents,25245
723,2010,Asir,21835,19.1387847401,42.941470036,2016,No. of Accidents,32684
724,2010,Asir,21835,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
725,2010,Asir,21835,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
726,1993,Asir,6226,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
727,1993,Asir,6226,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
728,1993,Asir,6226,19.1387847401,42.941470036,2017,No. of Accidents,25245
729,1993,Asir,6226,19.1387847401,42.941470036,2016,No. of Accidents,32684
730,1993,Asir,6226,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
731,1993,Asir,6226,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
732,1994,Asir,5185,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
733,1994,Asir,5185,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
734,1994,Asir,5185,19.1387847401,42.941470036,2017,No. of Accidents,25245
735,1994,Asir,5185,19.1387847401,42.941470036,2016,No. of Accidents,32684
736,1994,Asir,5185,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
737,1994,Asir,5185,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
738,2004,Asir,17947,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
739,2004,Asir,17947,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
740,2004,Asir,17947,19.1387847401,42.941470036,2017,No. of Accidents,25245
741,2004,Asir,17947,19.1387847401,42.941470036,2016,No. of Accidents,32684
742,2004,Asir,17947,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
743,2004,Asir,17947,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
744,2009,Asir,21582,19.1387847401,42.941470036,2016,No. of Casualties - Dead,983
745,2009,Asir,21582,19.1387847401,42.941470036,2016,No. of Casualties - Injured,2541
746,2009,Asir,21582,19.1387847401,42.941470036,2017,No. of Accidents,25245
747,2009,Asir,21582,19.1387847401,42.941470036,2016,No. of Accidents,32684
748,2009,Asir,21582,19.1387847401,42.941470036,2017,No. of Casualties - Dead,828
749,2009,Asir,21582,19.1387847401,42.941470036,2017,No. of Casualties - Injured,2368
750,2010,Tabouk,10345,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
751,2010,Tabouk,10345,27.90165499,37.2598581394,2017,No. of Accidents,11713
752,2010,Tabouk,10345,27.90165499,37.2598581394,2016,No. of Accidents,16031
753,2010,Tabouk,10345,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
754,2010,Tabouk,10345,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
755,2010,Tabouk,10345,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
756,2013,Tabouk,12848,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
757,2013,Tabouk,12848,27.90165499,37.2598581394,2017,No. of Accidents,11713
758,2013,Tabouk,12848,27.90165499,37.2598581394,2016,No. of Accidents,16031
759,2013,Tabouk,12848,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
760,2013,Tabouk,12848,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
761,2013,Tabouk,12848,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
762,1996,Tabouk,2263,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
763,1996,Tabouk,2263,27.90165499,37.2598581394,2017,No. of Accidents,11713
764,1996,Tabouk,2263,27.90165499,37.2598581394,2016,No. of Accidents,16031
765,1996,Tabouk,2263,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
766,1996,Tabouk,2263,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
767,1996,Tabouk,2263,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
768,1998,Tabouk,6823,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
769,1998,Tabouk,6823,27.90165499,37.2598581394,2017,No. of Accidents,11713
770,1998,Tabouk,6823,27.90165499,37.2598581394,2016,No. of Accidents,16031
771,1998,Tabouk,6823,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
772,1998,Tabouk,6823,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
773,1998,Tabouk,6823,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
774,2001,Tabouk,6344,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
775,2001,Tabouk,6344,27.90165499,37.2598581394,2017,No. of Accidents,11713
776,2001,Tabouk,6344,27.90165499,37.2598581394,2016,No. of Accidents,16031
777,2001,Tabouk,6344,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
778,2001,Tabouk,6344,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
779,2001,Tabouk,6344,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
780,2007,Tabouk,11045,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
781,2007,Tabouk,11045,27.90165499,37.2598581394,2017,No. of Accidents,11713
782,2007,Tabouk,11045,27.90165499,37.2598581394,2016,No. of Accidents,16031
783,2007,Tabouk,11045,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
784,2007,Tabouk,11045,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
785,2007,Tabouk,11045,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
786,2017,Tabouk,10232,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
787,2017,Tabouk,10232,27.90165499,37.2598581394,2017,No. of Accidents,11713
788,2017,Tabouk,10232,27.90165499,37.2598581394,2016,No. of Accidents,16031
789,2017,Tabouk,10232,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
790,2017,Tabouk,10232,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
791,2017,Tabouk,10232,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
792,2011,Tabouk,12820,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
793,2011,Tabouk,12820,27.90165499,37.2598581394,2017,No. of Accidents,11713
794,2011,Tabouk,12820,27.90165499,37.2598581394,2016,No. of Accidents,16031
795,2011,Tabouk,12820,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
796,2011,Tabouk,12820,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
797,2011,Tabouk,12820,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
798,1994,Tabouk,3282,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
799,1994,Tabouk,3282,27.90165499,37.2598581394,2017,No. of Accidents,11713
800,1994,Tabouk,3282,27.90165499,37.2598581394,2016,No. of Accidents,16031
801,1994,Tabouk,3282,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
802,1994,Tabouk,3282,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
803,1994,Tabouk,3282,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
804,2003,Tabouk,9873,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
805,2003,Tabouk,9873,27.90165499,37.2598581394,2017,No. of Accidents,11713
806,2003,Tabouk,9873,27.90165499,37.2598581394,2016,No. of Accidents,16031
807,2003,Tabouk,9873,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
808,2003,Tabouk,9873,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
809,2003,Tabouk,9873,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
810,2008,Tabouk,14928,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
811,2008,Tabouk,14928,27.90165499,37.2598581394,2017,No. of Accidents,11713
812,2008,Tabouk,14928,27.90165499,37.2598581394,2016,No. of Accidents,16031
813,2008,Tabouk,14928,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
814,2008,Tabouk,14928,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
815,2008,Tabouk,14928,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
816,2009,Tabouk,9424,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
817,2009,Tabouk,9424,27.90165499,37.2598581394,2017,No. of Accidents,11713
818,2009,Tabouk,9424,27.90165499,37.2598581394,2016,No. of Accidents,16031
819,2009,Tabouk,9424,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
820,2009,Tabouk,9424,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
821,2009,Tabouk,9424,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
822,2015,Tabouk,915,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
823,2015,Tabouk,915,27.90165499,37.2598581394,2017,No. of Accidents,11713
824,2015,Tabouk,915,27.90165499,37.2598581394,2016,No. of Accidents,16031
825,2015,Tabouk,915,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
826,2015,Tabouk,915,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
827,2015,Tabouk,915,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
828,1993,Tabouk,3174,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
829,1993,Tabouk,3174,27.90165499,37.2598581394,2017,No. of Accidents,11713
830,1993,Tabouk,3174,27.90165499,37.2598581394,2016,No. of Accidents,16031
831,1993,Tabouk,3174,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
832,1993,Tabouk,3174,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
833,1993,Tabouk,3174,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
834,1997,Tabouk,5426,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
835,1997,Tabouk,5426,27.90165499,37.2598581394,2017,No. of Accidents,11713
836,1997,Tabouk,5426,27.90165499,37.2598581394,2016,No. of Accidents,16031
837,1997,Tabouk,5426,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
838,1997,Tabouk,5426,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
839,1997,Tabouk,5426,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
840,2002,Tabouk,8794,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
841,2002,Tabouk,8794,27.90165499,37.2598581394,2017,No. of Accidents,11713
842,2002,Tabouk,8794,27.90165499,37.2598581394,2016,No. of Accidents,16031
843,2002,Tabouk,8794,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
844,2002,Tabouk,8794,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
845,2002,Tabouk,8794,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
846,2005,Tabouk,6511,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
847,2005,Tabouk,6511,27.90165499,37.2598581394,2017,No. of Accidents,11713
848,2005,Tabouk,6511,27.90165499,37.2598581394,2016,No. of Accidents,16031
849,2005,Tabouk,6511,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
850,2005,Tabouk,6511,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
851,2005,Tabouk,6511,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
852,2014,Tabouk,12188,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
853,2014,Tabouk,12188,27.90165499,37.2598581394,2017,No. of Accidents,11713
854,2014,Tabouk,12188,27.90165499,37.2598581394,2016,No. of Accidents,16031
855,2014,Tabouk,12188,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
856,2014,Tabouk,12188,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
857,2014,Tabouk,12188,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
858,1995,Tabouk,2051,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
859,1995,Tabouk,2051,27.90165499,37.2598581394,2017,No. of Accidents,11713
860,1995,Tabouk,2051,27.90165499,37.2598581394,2016,No. of Accidents,16031
861,1995,Tabouk,2051,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
862,1995,Tabouk,2051,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
863,1995,Tabouk,2051,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
864,2004,Tabouk,7532,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
865,2004,Tabouk,7532,27.90165499,37.2598581394,2017,No. of Accidents,11713
866,2004,Tabouk,7532,27.90165499,37.2598581394,2016,No. of Accidents,16031
867,2004,Tabouk,7532,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
868,2004,Tabouk,7532,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
869,2004,Tabouk,7532,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
870,2016,Tabouk,13610,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
871,2016,Tabouk,13610,27.90165499,37.2598581394,2017,No. of Accidents,11713
872,2016,Tabouk,13610,27.90165499,37.2598581394,2016,No. of Accidents,16031
873,2016,Tabouk,13610,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
874,2016,Tabouk,13610,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
875,2016,Tabouk,13610,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
876,2012,Tabouk,11391,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
877,2012,Tabouk,11391,27.90165499,37.2598581394,2017,No. of Accidents,11713
878,2012,Tabouk,11391,27.90165499,37.2598581394,2016,No. of Accidents,16031
879,2012,Tabouk,11391,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
880,2012,Tabouk,11391,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
881,2012,Tabouk,11391,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
882,1999,Tabouk,5298,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
883,1999,Tabouk,5298,27.90165499,37.2598581394,2017,No. of Accidents,11713
884,1999,Tabouk,5298,27.90165499,37.2598581394,2016,No. of Accidents,16031
885,1999,Tabouk,5298,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
886,1999,Tabouk,5298,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
887,1999,Tabouk,5298,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
888,2000,Tabouk,8473,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
889,2000,Tabouk,8473,27.90165499,37.2598581394,2017,No. of Accidents,11713
890,2000,Tabouk,8473,27.90165499,37.2598581394,2016,No. of Accidents,16031
891,2000,Tabouk,8473,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
892,2000,Tabouk,8473,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
893,2000,Tabouk,8473,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
894,2006,Tabouk,8259,27.90165499,37.2598581394,2016,No. of Casualties - Dead,434
895,2006,Tabouk,8259,27.90165499,37.2598581394,2017,No. of Accidents,11713
896,2006,Tabouk,8259,27.90165499,37.2598581394,2016,No. of Accidents,16031
897,2006,Tabouk,8259,27.90165499,37.2598581394,2016,No. of Casualties - Injured,1724
898,2006,Tabouk,8259,27.90165499,37.2598581394,2017,No. of Casualties - Injured,1243
899,2006,Tabouk,8259,27.90165499,37.2598581394,2017,No. of Casualties - Dead,348
900,2017,Hail,22035,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
901,2017,Hail,22035,27.400845724,41.4406960508,2016,No. of Accidents,10199
902,2017,Hail,22035,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
903,2017,Hail,22035,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
904,2017,Hail,22035,27.400845724,41.4406960508,2017,No. of Accidents,9379
905,2017,Hail,22035,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
906,2007,Hail,4021,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
907,2007,Hail,4021,27.400845724,41.4406960508,2016,No. of Accidents,10199
908,2007,Hail,4021,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
909,2007,Hail,4021,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
910,2007,Hail,4021,27.400845724,41.4406960508,2017,No. of Accidents,9379
911,2007,Hail,4021,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
912,2004,Hail,8656,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
913,2004,Hail,8656,27.400845724,41.4406960508,2016,No. of Accidents,10199
914,2004,Hail,8656,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
915,2004,Hail,8656,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
916,2004,Hail,8656,27.400845724,41.4406960508,2017,No. of Accidents,9379
917,2004,Hail,8656,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
918,2005,Hail,16247,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
919,2005,Hail,16247,27.400845724,41.4406960508,2016,No. of Accidents,10199
920,2005,Hail,16247,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
921,2005,Hail,16247,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
922,2005,Hail,16247,27.400845724,41.4406960508,2017,No. of Accidents,9379
923,2005,Hail,16247,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
924,2009,Hail,7282,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
925,2009,Hail,7282,27.400845724,41.4406960508,2016,No. of Accidents,10199
926,2009,Hail,7282,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
927,2009,Hail,7282,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
928,2009,Hail,7282,27.400845724,41.4406960508,2017,No. of Accidents,9379
929,2009,Hail,7282,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
930,2014,Hail,10417,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
931,2014,Hail,10417,27.400845724,41.4406960508,2016,No. of Accidents,10199
932,2014,Hail,10417,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
933,2014,Hail,10417,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
934,2014,Hail,10417,27.400845724,41.4406960508,2017,No. of Accidents,9379
935,2014,Hail,10417,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
936,2010,Hail,7637,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
937,2010,Hail,7637,27.400845724,41.4406960508,2016,No. of Accidents,10199
938,2010,Hail,7637,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
939,2010,Hail,7637,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
940,2010,Hail,7637,27.400845724,41.4406960508,2017,No. of Accidents,9379
941,2010,Hail,7637,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
942,1995,Hail,9735,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
943,1995,Hail,9735,27.400845724,41.4406960508,2016,No. of Accidents,10199
944,1995,Hail,9735,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
945,1995,Hail,9735,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
946,1995,Hail,9735,27.400845724,41.4406960508,2017,No. of Accidents,9379
947,1995,Hail,9735,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
948,2002,Hail,5070,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
949,2002,Hail,5070,27.400845724,41.4406960508,2016,No. of Accidents,10199
950,2002,Hail,5070,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
951,2002,Hail,5070,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
952,2002,Hail,5070,27.400845724,41.4406960508,2017,No. of Accidents,9379
953,2002,Hail,5070,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
954,2001,Hail,6077,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
955,2001,Hail,6077,27.400845724,41.4406960508,2016,No. of Accidents,10199
956,2001,Hail,6077,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
957,2001,Hail,6077,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
958,2001,Hail,6077,27.400845724,41.4406960508,2017,No. of Accidents,9379
959,2001,Hail,6077,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
960,2008,Hail,7413,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
961,2008,Hail,7413,27.400845724,41.4406960508,2016,No. of Accidents,10199
962,2008,Hail,7413,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
963,2008,Hail,7413,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
964,2008,Hail,7413,27.400845724,41.4406960508,2017,No. of Accidents,9379
965,2008,Hail,7413,27.400845724,41.4406960508,2017,No. of Casualties - Injured,773
966,2016,Hail,54507,27.400845724,41.4406960508,2016,No. of Casualties - Dead,299
967,2016,Hail,54507,27.400845724,41.4406960508,2016,No. of Accidents,10199
968,2016,Hail,54507,27.400845724,41.4406960508,2017,No. of Casualties - Dead,265
969,2016,Hail,54507,27.400845724,41.4406960508,2016,No. of Casualties - Injured,932
